episode,task_id,Primary,Primary_Start,Primary_End,Primary_Status,Backup,Backup_Start,Backup_End,Backup_Status,Z,Reliability_Requirement,Primary_Effective_Failure_Rate,Backup_Effective_Failure_Rate,Primary_Reliability_Service_Time,Backup_Reliability_Service_Time,Primary_Failure_Probability,Backup_Failure_Probability,Joint_Failure_Probability,Execution_Reliability,Reliability_Satisfied,Task_Reward,Task_Delay,Reliability_Margin,Reliability_Shortfall,Reliability_Excess,Base_Reward,Reliability_Violation_Log10,Reliability_Penalty,action_index,server_j,server_k
1,1,7,1.6201764656955435,,,8,1.6201764656955435,2.536401970618925,success,,0.99,0.007844399134333322,0.03247194232209927,0.3888888888888889,0.35,0.0030459513121530685,0.011300840131337378,3.442180882647914e-05,0.9999655781911735,True,96.64876515899124,0.9162255049233814,0.009965578191173496,0.0,0.009965578191173496,96.64876515899124,0.0,0.0,27,7,8
1,2,4,1.7087095290090522,3.4754817561632363,success,7,1.7087095290090522,3.098010882654167,success,,0.99,0.023915542032146325,0.007844399134333322,1.6428571428571428,1.2777777777777777,0.03852798414593544,0.009973332050790103,0.00038425237913499084,0.999615747620865,True,73.35816602014219,1.3893013536451149,0.009615747620865034,0.0,0.009615747620865034,73.35816602014219,0.0,0.0,20,4,7
1,3,7,2.377593882814908,3.8757886604319447,success,8,2.377593882814908,3.102445463915633,success,,0.9999,0.007844399134333322,0.03247194232209927,0.3888888888888889,0.35,0.0030459513121530685,0.011300840131337378,3.442180882647914e-05,0.9999655781911735,True,111.03418055812182,0.724851581100725,6.557819117347652e-05,0.0,6.557819117347652e-05,111.03418055812182,0.0,0.0,27,7,8
1,4,5,2.47429621374289,6.0851826013625985,success,6,2.47429621374289,5.408248099105412,success,,0.9,0.0997384214880161,0.00911974251322019,2.8,2.4705882352941178,0.24366250477678747,0.02227919832303358,0.005428605267809165,0.9945713947321908,True,39.67506767951967,2.9339518853625224,0.09457139473219078,0.0,0.09457139473219078,39.67506767951967,0.0,0.0,22,5,6
1,5,7,2.9050551229907526,4.209121993765278,success,8,2.9050551229907526,3.630685607638348,success,,0.999,0.007844399134333322,0.03247194232209927,0.3333333333333333,0.3,0.0026113841003738217,0.00969428718222686,2.531550741212496e-05,0.9999746844925879,True,110.96626908380343,0.7256304846475952,0.0009746844925878628,0.0,0.0009746844925878628,110.96626908380343,0.0,0.0,27,7,8
1,6,7,4.282821150569284,,,8,4.282821150569284,6.738406558552102,success,,0.99,0.007844399134333322,0.03247194232209927,2.388888888888889,2.15,0.018564907065806525,0.06743336912227477,0.0012518942308892584,0.9987481057691108,True,46.68936913983368,2.4555854079828174,0.008748105769110781,0.0,0.008748105769110781,46.68936913983368,0.0,0.0,27,7,8
1,7,6,4.528673691967704,8.525895157928941,success,8,4.528673691967704,8.288406558552103,success,,0.9,0.00911974251322019,0.03247194232209927,1.8235294117647058,1.55,0.01649260164019318,0.04908586587189243,0.0008095536319890755,0.9991904463680109,True,30.983584646869247,3.7597328665843985,0.09919044636801089,0.0,0.09919044636801089,30.983584646869247,0.0,0.0,26,6,8
1,8,4,4.5803528801199445,6.34373504871622,success,6,4.5803528801199445,,,,0.9999,0.023915542032146325,0.00911974251322019,1.5714285714285714,1.2941176470588236,0.03688414303972141,0.011732649061050817,0.00043274870620265137,0.9995672512937973,False,-11.652504287095182,1.7633821685962756,-0.00033274870620270125,0.00033274870620270125,0.0,-5.290146505788827,0.6362357781306355,6.362357781306355,19,4,6
1,9,1,6.227494860256572,9.213685637427364,success,2,6.227494860256572,8.761027508377229,success,,0.9,0.10900633711110742,0.06878343293722126,2.4,2.1818181818181817,0.23019281845162287,0.1393548052758307,0.03207847539122055,0.9679215246087794,True,45.411236650358845,2.533532648120657,0.06792152460877943,0.0,0.06792152460877943,45.411236650358845,0.0,0.0,0,1,2
1,10,4,6.456881022283138,7.5010895394711365,success,8,6.456881022283138,,,,0.999,0.023915542032146325,0.03247194232209927,0.7857142857142857,0.55,0.018615336903883242,0.01770103139072759,0.00032951066288460705,0.9996704893371154,True,89.01008348075905,1.0442085171879985,0.000670489337115443,0.0,0.000670489337115443,89.01008348075905,0.0,0.0,21,4,8
