episode,task_id,Primary,Primary_Start,Primary_End,Primary_Status,Backup,Backup_Start,Backup_End,Backup_Status,Z,Reliability_Requirement,Primary_Effective_Failure_Rate,Backup_Effective_Failure_Rate,Primary_Reliability_Service_Time,Backup_Reliability_Service_Time,Primary_Failure_Probability,Backup_Failure_Probability,Joint_Failure_Probability,Execution_Reliability,Reliability_Satisfied,Task_Reward,Task_Delay,Reliability_Margin,Reliability_Shortfall,Reliability_Excess,Base_Reward,Reliability_Violation_Log10,Reliability_Penalty,action_index,server_j,server_k
1,1,7,4.347554317303778,6.2256877347796875,success,8,4.347554317303778,6.133370118691245,success,,0.99,0.0032399226168533975,0.0018592075051899607,0.3888888888888889,0.35,0.0012591764777385172,0.0006505109527641489,8.19108090231888e-07,0.9999991808919098,True,60.82790115101004,1.785815801387467,0.009999180891909765,0.0,0.009999180891909765,60.82790115101004,0.0,0.0,27,7,8
1,2,7,4.447497492245684,5.836798845890798,success,8,4.447497492245684,5.783370118691245,success,,0.99,0.0032399226168533975,0.0018592075051899607,1.2777777777777777,1.15,0.004131343544134556,0.0021358045476190645,8.823742329339247e-06,0.9999911762576706,True,75.4213905748194,1.3358726264455614,0.009991176257670653,0.0,0.009991176257670653,75.4213905748194,0.0,0.0,27,7,8
1,3,7,8.956578873730692,9.570378711280016,success,8,8.956578873730692,9.681430454831416,success,,0.9999,0.0032399226168533975,0.0018592075051899607,0.3888888888888889,0.35,0.0012591764777385172,0.0006505109527641489,8.19108090231888e-07,0.9999991808919098,True,121.75951421149317,0.6137998375493243,9.918089190974477e-05,0.0,9.918089190974477e-05,121.75951421149317,0.0,0.0,27,7,8
1,4,7,9.386842279910793,12.04453016829201,success,8,9.386842279910793,12.027433204990599,success,,0.9,0.0032399226168533975,0.0018592075051899607,2.3333333333333335,2.1,0.007531315876836204,0.0038967237518674146,2.93474574600838e-05,0.9999706525425399,True,43.74889149233469,2.640590925079806,0.0999706525425399,0.0,0.0999706525425399,43.74889149233469,0.0,0.0,27,7,8
1,5,7,10.098415545885654,12.377863501625344,success,8,10.098415545885654,12.3274332049906,success,,0.999,0.0032399226168533975,0.0018592075051899607,0.3333333333333333,0.3,0.0010793912433556868,0.0005576067311081797,6.018758227943583e-07,0.9999993981241772,True,50.773663255570135,2.2290176591049455,0.0009993981241771532,0.0,0.0009993981241771532,50.773663255570135,0.0,0.0,27,7,8
1,6,7,11.482709682967634,14.766752390514233,success,8,11.482709682967634,14.4774332049906,success,,0.99,0.0032399226168533975,0.0018592075051899607,2.388888888888889,2.15,0.007709939897032158,0.00398931758237936,3.07573987903185e-05,0.9999692426012097,True,38.908643105483605,2.9947235220229658,0.009969242601209682,0.0,0.009969242601209682,38.908643105483605,0.0,0.0,27,7,8
1,7,7,12.93303656731379,16.488974612736456,success,8,12.93303656731379,16.0274332049906,success,,0.9,0.0032399226168533975,0.0018592075051899607,1.7222222222222223,1.55,0.005564328187099799,0.0028776233149638178,1.6012040523308733e-05,0.9999839879594767,True,37.702541339308,3.0943966376768106,0.09998398795947672,0.0,0.09998398795947672,37.702541339308,0.0,0.0,27,7,8
1,8,7,15.82107523341347,17.711196834958677,success,8,15.82107523341347,17.209005629165027,success,,0.9999,0.0032399226168533975,0.0018592075051899607,1.2222222222222223,1.1,0.003952075334005724,0.0020430384058309223,8.074241690110765e-06,0.9999919257583099,True,73.40976313277876,1.3879303957515567,9.192575830985206e-05,0.0,9.192575830985206e-05,73.40976313277876,0.0,0.0,27,7,8
1,9,7,16.544535370025613,19.04453016829201,success,8,16.544535370025613,18.409005629165026,success,,0.9,0.0032399226168533975,0.0018592075051899607,1.3333333333333333,1.2,0.004310579489660083,0.0022285620662326673,9.60639393413703e-06,0.9999903936060659,True,58.79767371187746,1.8644702591394129,0.09999039360606587,0.0,0.09999039360606587,58.79767371187746,0.0,0.0,27,7,8
1,10,7,18.304040746736515,19.65564127940312,success,8,18.304040746736515,19.241782093947084,success,,0.999,0.0032399226168533975,0.0018592075051899607,0.6111111111111112,0.55,0.0019779938969310103,0.001022041487316359,2.0215918243220506e-06,0.9999979784081757,True,95.27184324575053,0.9377413472105687,0.000997978408175726,0.0,0.000997978408175726,95.27184324575053,0.0,0.0,27,7,8
1,11,7,21.376352997297083,23.721998219323154,success,8,21.376352997297083,23.582057996970164,success,,0.9999,0.0032399226168533975,0.0018592075051899607,2.2222222222222223,2.0,0.007173971367307719,0.0037115102661713128,2.6626268378981648e-05,0.999973373731621,True,51.22856342993059,2.205704999673081,7.337373162097371e-05,0.0,7.337373162097371e-05,51.22856342993059,0.0,0.0,27,7,8
1,12,7,21.788293625521305,,,8,21.788293625521305,25.432057996970162,success,,0.999,0.0032399226168533975,0.0018592075051899607,1.2777777777777777,1.15,0.004131343544134556,0.0021358045476190645,8.823742329339247e-06,0.9999911762576706,True,32.011818555034274,3.6437643714488566,0.000991176257670645,0.0,0.000991176257670645,32.011818555034274,0.0,0.0,27,7,8
1,13,7,21.819123741016387,24.499775997100933,success,8,21.819123741016387,24.282057996970163,success,,0.999,0.0032399226168533975,0.0018592075051899607,0.7777777777777778,0.7,0.0025167674300749445,0.0013005987410286317,3.2733045510173377e-06,0.999996726695449,True,46.56629333599363,2.462934255953776,0.000996726695449035,0.0,0.000996726695449035,46.56629333599363,0.0,0.0,27,7,8
1,14,7,25.45989578373075,26.6664426637676,success,8,25.45989578373075,26.462022961569534,success,,0.9,0.0032399226168533975,0.0018592075051899607,0.8888888888888888,0.8,0.002875788191241408,0.0014862604235390876,4.2741701751231616e-06,0.9999957258298249,True,91.38218216405758,1.0021271778387835,0.09999572582982486,0.0,0.09999572582982486,91.38218216405758,0.0,0.0,27,7,8
1,15,7,30.92701432992115,31.420698400715256,success,8,30.92701432992115,31.45167296642985,success,,0.999,0.0032399226168533975,0.0018592075051899607,0.3888888888888889,0.35,0.0012591764777385172,0.0006505109527641489,8.19108090231888e-07,0.9999991808919098,True,136.4092009741676,0.4936840707941066,0.0009991808919097567,0.0,0.0009991808919097567,136.4092009741676,0.0,0.0,27,7,8
1,16,7,39.61837503293878,40.15377393755422,success,8,39.61837503293878,40.21255839248304,success,,0.99,0.0032399226168533975,0.0018592075051899607,0.3888888888888889,0.35,0.0012591764777385172,0.0006505109527641489,8.19108090231888e-07,0.9999991808919098,True,130.8750759857217,0.535398904615441,0.009999180891909765,0.0,0.009999180891909765,130.8750759857217,0.0,0.0,27,7,8
1,17,7,39.88401801974771,40.96199540263928,success,8,39.88401801974771,41.08435069493737,success,,0.99,0.0032399226168533975,0.0018592075051899607,0.7777777777777778,0.7,0.0025167674300749445,0.0013005987410286317,3.2733045510173377e-06,0.999996726695449,True,87.19452337247374,1.077977382891575,0.009996726695449043,0.0,0.009996726695449043,87.19452337247374,0.0,0.0,27,7,8
