trial_id,policy,action_index,selection_count,selection_frequency
1,Pair Stochastic,6,18,0.0045
1,Pair Stochastic,7,5,0.00125
1,Pair Stochastic,8,21,0.00525
1,Pair Stochastic,9,12,0.003
1,Pair Stochastic,10,29,0.00725
1,Pair Stochastic,11,36,0.009
1,Pair Stochastic,12,40,0.01
1,Pair Stochastic,13,15,0.00375
1,Pair Stochastic,14,17,0.00425
1,Pair Stochastic,15,23,0.00575
1,Pair Stochastic,16,51,0.01275
1,Pair Stochastic,17,57,0.01425
1,Pair Stochastic,18,67,0.01675
1,Pair Stochastic,19,150,0.0375
1,Pair Stochastic,20,268,0.067
1,Pair Stochastic,21,240,0.06
1,Pair Stochastic,22,134,0.0335
1,Pair Stochastic,23,248,0.062
1,Pair Stochastic,24,248,0.062
1,Pair Stochastic,25,651,0.16275
1,Pair Stochastic,26,659,0.16475
1,Pair Stochastic,27,966,0.2415
2,Pair Stochastic,0,2,0.0005
2,Pair Stochastic,1,1,0.00025
2,Pair Stochastic,2,1,0.00025
2,Pair Stochastic,3,5,0.00125
2,Pair Stochastic,4,8,0.002
2,Pair Stochastic,5,11,0.00275
2,Pair Stochastic,6,20,0.005
2,Pair Stochastic,7,8,0.002
2,Pair Stochastic,8,14,0.0035
2,Pair Stochastic,9,13,0.00325
2,Pair Stochastic,10,27,0.00675
2,Pair Stochastic,11,25,0.00625
2,Pair Stochastic,12,42,0.0105
2,Pair Stochastic,13,20,0.005
2,Pair Stochastic,14,11,0.00275
2,Pair Stochastic,15,36,0.009
2,Pair Stochastic,16,67,0.01675
2,Pair Stochastic,17,70,0.0175
2,Pair Stochastic,18,70,0.0175
2,Pair Stochastic,19,129,0.03225
2,Pair Stochastic,20,258,0.0645
2,Pair Stochastic,21,302,0.0755
2,Pair Stochastic,22,151,0.03775
2,Pair Stochastic,23,251,0.06275
2,Pair Stochastic,24,287,0.07175
2,Pair Stochastic,25,595,0.14875
2,Pair Stochastic,26,614,0.1535
2,Pair Stochastic,27,962,0.2405
3,Pair Stochastic,0,4,0.001
3,Pair Stochastic,1,1,0.00025
3,Pair Stochastic,2,2,0.0005
3,Pair Stochastic,3,3,0.00075
3,Pair Stochastic,4,5,0.00125
3,Pair Stochastic,5,9,0.00225
3,Pair Stochastic,6,13,0.00325
3,Pair Stochastic,7,8,0.002
3,Pair Stochastic,8,14,0.0035
3,Pair Stochastic,9,9,0.00225
3,Pair Stochastic,10,12,0.003
3,Pair Stochastic,11,25,0.00625
3,Pair Stochastic,12,25,0.00625
3,Pair Stochastic,13,21,0.00525
3,Pair Stochastic,14,18,0.0045
3,Pair Stochastic,15,30,0.0075
3,Pair Stochastic,16,51,0.01275
3,Pair Stochastic,17,35,0.00875
3,Pair Stochastic,18,75,0.01875
3,Pair Stochastic,19,151,0.03775
3,Pair Stochastic,20,250,0.0625
3,Pair Stochastic,21,194,0.0485
3,Pair Stochastic,22,151,0.03775
3,Pair Stochastic,23,263,0.06575
3,Pair Stochastic,24,194,0.0485
3,Pair Stochastic,25,750,0.1875
3,Pair Stochastic,26,632,0.158
3,Pair Stochastic,27,1055,0.26375
4,Pair Stochastic,0,8,0.002
4,Pair Stochastic,1,2,0.0005
4,Pair Stochastic,2,5,0.00125
4,Pair Stochastic,3,4,0.001
4,Pair Stochastic,4,5,0.00125
4,Pair Stochastic,5,15,0.00375
4,Pair Stochastic,6,10,0.0025
4,Pair Stochastic,7,11,0.00275
4,Pair Stochastic,8,11,0.00275
4,Pair Stochastic,9,7,0.00175
4,Pair Stochastic,10,26,0.0065
4,Pair Stochastic,11,36,0.009
4,Pair Stochastic,12,41,0.01025
4,Pair Stochastic,13,23,0.00575
4,Pair Stochastic,14,18,0.0045
4,Pair Stochastic,15,40,0.01
4,Pair Stochastic,16,67,0.01675
4,Pair Stochastic,17,52,0.013
4,Pair Stochastic,18,72,0.018
4,Pair Stochastic,19,156,0.039
4,Pair Stochastic,20,274,0.0685
4,Pair Stochastic,21,267,0.06675
4,Pair Stochastic,22,141,0.03525
4,Pair Stochastic,23,253,0.06325
4,Pair Stochastic,24,249,0.06225
4,Pair Stochastic,25,598,0.1495
4,Pair Stochastic,26,648,0.162
4,Pair Stochastic,27,961,0.24025
5,Pair Stochastic,0,5,0.00125
5,Pair Stochastic,1,3,0.00075
5,Pair Stochastic,2,2,0.0005
5,Pair Stochastic,3,5,0.00125
5,Pair Stochastic,4,15,0.00375
5,Pair Stochastic,5,20,0.005
5,Pair Stochastic,6,14,0.0035
5,Pair Stochastic,7,6,0.0015
5,Pair Stochastic,8,23,0.00575
5,Pair Stochastic,9,10,0.0025
5,Pair Stochastic,10,29,0.00725
5,Pair Stochastic,11,48,0.012
5,Pair Stochastic,12,50,0.0125
5,Pair Stochastic,13,21,0.00525
5,Pair Stochastic,14,23,0.00575
5,Pair Stochastic,15,38,0.0095
5,Pair Stochastic,16,62,0.0155
5,Pair Stochastic,17,79,0.01975
5,Pair Stochastic,18,66,0.0165
5,Pair Stochastic,19,133,0.03325
5,Pair Stochastic,20,246,0.0615
5,Pair Stochastic,21,268,0.067
5,Pair Stochastic,22,125,0.03125
5,Pair Stochastic,23,243,0.06075
5,Pair Stochastic,24,253,0.06325
5,Pair Stochastic,25,581,0.14525
5,Pair Stochastic,26,778,0.1945
5,Pair Stochastic,27,854,0.2135
6,Pair Stochastic,0,2,0.0005
6,Pair Stochastic,1,1,0.00025
6,Pair Stochastic,2,4,0.001
6,Pair Stochastic,3,3,0.00075
6,Pair Stochastic,4,8,0.002
6,Pair Stochastic,5,7,0.00175
6,Pair Stochastic,6,6,0.0015
6,Pair Stochastic,7,10,0.0025
6,Pair Stochastic,8,5,0.00125
6,Pair Stochastic,9,10,0.0025
6,Pair Stochastic,10,10,0.0025
6,Pair Stochastic,11,14,0.0035
6,Pair Stochastic,12,18,0.0045
6,Pair Stochastic,13,21,0.00525
6,Pair Stochastic,14,20,0.005
6,Pair Stochastic,15,23,0.00575
6,Pair Stochastic,16,35,0.00875
6,Pair Stochastic,17,24,0.006
6,Pair Stochastic,18,115,0.02875
6,Pair Stochastic,19,114,0.0285
6,Pair Stochastic,20,141,0.03525
6,Pair Stochastic,21,199,0.04975
6,Pair Stochastic,22,180,0.045
6,Pair Stochastic,23,340,0.085
6,Pair Stochastic,24,221,0.05525
6,Pair Stochastic,25,663,0.16575
6,Pair Stochastic,26,640,0.16
6,Pair Stochastic,27,1166,0.2915
7,Pair Stochastic,0,4,0.001
7,Pair Stochastic,1,1,0.00025
7,Pair Stochastic,2,7,0.00175
7,Pair Stochastic,3,2,0.0005
7,Pair Stochastic,4,7,0.00175
7,Pair Stochastic,5,12,0.003
7,Pair Stochastic,6,14,0.0035
7,Pair Stochastic,7,1,0.00025
7,Pair Stochastic,8,7,0.00175
7,Pair Stochastic,9,1,0.00025
7,Pair Stochastic,10,11,0.00275
7,Pair Stochastic,11,17,0.00425
7,Pair Stochastic,12,22,0.0055
7,Pair Stochastic,13,12,0.003
7,Pair Stochastic,14,20,0.005
7,Pair Stochastic,15,34,0.0085
7,Pair Stochastic,16,35,0.00875
7,Pair Stochastic,17,47,0.01175
7,Pair Stochastic,18,65,0.01625
7,Pair Stochastic,19,98,0.0245
7,Pair Stochastic,20,155,0.03875
7,Pair Stochastic,21,204,0.051
7,Pair Stochastic,22,185,0.04625
7,Pair Stochastic,23,296,0.074
7,Pair Stochastic,24,302,0.0755
7,Pair Stochastic,25,571,0.14275
7,Pair Stochastic,26,781,0.19525
7,Pair Stochastic,27,1089,0.27225
8,Pair Stochastic,0,0,0.0
8,Pair Stochastic,1,3,0.00075
8,Pair Stochastic,2,4,0.001
8,Pair Stochastic,3,6,0.0015
8,Pair Stochastic,4,7,0.00175
8,Pair Stochastic,5,14,0.0035
8,Pair Stochastic,6,11,0.00275
8,Pair Stochastic,7,2,0.0005
8,Pair Stochastic,8,10,0.0025
8,Pair Stochastic,9,11,0.00275
8,Pair Stochastic,10,17,0.00425
8,Pair Stochastic,11,23,0.00575
8,Pair Stochastic,12,36,0.009
8,Pair Stochastic,13,12,0.003
8,Pair Stochastic,14,16,0.004
8,Pair Stochastic,15,25,0.00625
8,Pair Stochastic,16,54,0.0135
8,Pair Stochastic,17,67,0.01675
8,Pair Stochastic,18,53,0.01325
8,Pair Stochastic,19,117,0.02925
8,Pair Stochastic,20,243,0.06075
8,Pair Stochastic,21,215,0.05375
8,Pair Stochastic,22,158,0.0395
8,Pair Stochastic,23,255,0.06375
8,Pair Stochastic,24,264,0.066
8,Pair Stochastic,25,604,0.151
8,Pair Stochastic,26,793,0.19825
8,Pair Stochastic,27,980,0.245
9,Pair Stochastic,0,7,0.00175
9,Pair Stochastic,1,4,0.001
9,Pair Stochastic,2,7,0.00175
9,Pair Stochastic,3,3,0.00075
9,Pair Stochastic,4,4,0.001
9,Pair Stochastic,5,11,0.00275
9,Pair Stochastic,6,13,0.00325
9,Pair Stochastic,7,8,0.002
9,Pair Stochastic,8,9,0.00225
9,Pair Stochastic,9,6,0.0015
9,Pair Stochastic,10,19,0.00475
9,Pair Stochastic,11,35,0.00875
9,Pair Stochastic,12,38,0.0095
9,Pair Stochastic,13,28,0.007
9,Pair Stochastic,14,16,0.004
9,Pair Stochastic,15,35,0.00875
9,Pair Stochastic,16,76,0.019
9,Pair Stochastic,17,38,0.0095
9,Pair Stochastic,18,85,0.02125
9,Pair Stochastic,19,125,0.03125
9,Pair Stochastic,20,225,0.05625
9,Pair Stochastic,21,238,0.0595
9,Pair Stochastic,22,136,0.034
9,Pair Stochastic,23,372,0.093
9,Pair Stochastic,24,170,0.0425
9,Pair Stochastic,25,694,0.1735
9,Pair Stochastic,26,588,0.147
9,Pair Stochastic,27,1010,0.2525
