episode,task_id,Primary,Primary_Start,Primary_End,Primary_Status,Backup,Backup_Start,Backup_End,Backup_Status,Z,Reliability_Requirement,Primary_Effective_Failure_Rate,Backup_Effective_Failure_Rate,Primary_Reliability_Service_Time,Backup_Reliability_Service_Time,Primary_Failure_Probability,Backup_Failure_Probability,Joint_Failure_Probability,Execution_Reliability,Reliability_Satisfied,Task_Reward,Task_Delay,Reliability_Margin,Reliability_Shortfall,Reliability_Excess,Base_Reward,Reliability_Violation_Log10,Reliability_Penalty,action_index,server_j,server_k
1,1,7,1.6201764656955435,3.486899771543056,success,8,1.6201764656955435,3.394582155454614,success,,0.99,0.007844399134333322,0.03247194232209927,0.3888888888888889,0.35,0.0030459513121530685,0.011300840131337378,3.442180882647914e-05,0.9999655781911735,True,61.13289440733028,1.7744056897590703,0.009965578191173496,0.0,0.009965578191173496,61.13289440733028,0.0,0.0,27,7,8
1,2,7,1.7087095290090522,3.098010882654167,success,8,1.7087095290090522,3.0445821554546137,success,,0.99,0.007844399134333322,0.03247194232209927,1.2777777777777777,1.15,0.009973332050790103,0.03665409231660274,0.0003655634336937934,0.9996344365663062,True,75.4213905748194,1.3358726264455616,0.009634436566306248,0.0,0.009634436566306248,75.4213905748194,0.0,0.0,27,7,8
1,3,7,2.377593882814908,3.8757886604319447,success,8,2.377593882814908,3.744582155454614,success,,0.9999,0.007844399134333322,0.03247194232209927,0.3888888888888889,0.35,0.0030459513121530685,0.011300840131337378,3.442180882647914e-05,0.9999655781911735,True,74.20659203423939,1.366988272639706,6.557819117347652e-05,0.0,6.557819117347652e-05,74.20659203423939,0.0,0.0,27,7,8
1,4,7,2.47429621374289,6.209121993765278,success,8,2.47429621374289,5.844582155454614,success,,0.9,0.007844399134333322,0.03247194232209927,2.3333333333333335,2.1,0.01813710448810492,0.06591802680998061,0.0011955621399023198,0.9988044378600976,True,34.660076219302276,3.3702859417117237,0.09880443786009763,0.0,0.09880443786009763,34.660076219302276,0.0,0.0,27,7,8
1,5,7,2.9050551229907526,,,8,2.9050551229907526,6.144582155454613,success,,0.999,0.007844399134333322,0.03247194232209927,0.3333333333333333,0.3,0.0026113841003738217,0.00969428718222686,2.531550741212496e-05,0.9999746844925879,True,36.05108848320615,3.2395270324638608,0.0009746844925878628,0.0,0.0009746844925878628,36.05108848320615,0.0,0.0,27,7,8
1,6,7,4.282821150569284,,,8,4.282821150569284,8.294582155454613,success,,0.99,0.007844399134333322,0.03247194232209927,2.388888888888889,2.15,0.018564907065806525,0.06743336912227477,0.0012518942308892584,0.9987481057691108,True,28.918337214171697,4.0117610048853285,0.008748105769110781,0.0,0.008748105769110781,28.918337214171697,0.0,0.0,27,7,8
1,8,7,4.5803528801199445,,,8,4.5803528801199445,9.394582155454613,success,,0.9999,0.007844399134333322,0.03247194232209927,1.2222222222222223,1.1,0.00954178444912878,0.035088736269159655,0.0003348091580726486,0.9996651908419274,False,-19.690661113900692,4.814229275334668,-0.00023480915807261304,0.00023480915807261304,0.0,-14.442687826004004,0.5247973287896689,5.247973287896689,27,7,8
1,7,7,4.528673691967704,11.875788660431944,success,8,4.528673691967704,10.944582155454613,success,,0.9,0.007844399134333322,0.03247194232209927,1.7222222222222223,1.55,0.013418950753046877,0.04908586587189243,0.000658680816805589,0.9993413191831945,True,16.509564651997728,6.415908463486909,0.09934131918319444,0.0,0.09934131918319444,16.509564651997728,0.0,0.0,27,7,8
1,9,7,6.227494860256572,13.209121993765278,success,8,6.227494860256572,12.144582155454613,success,,0.9,0.007844399134333322,0.03247194232209927,1.3333333333333333,1.2,0.010404691625001529,0.03821690891855756,0.00039763515215836205,0.9996023648478416,True,18.33681531440157,5.917087295198041,0.09960236484784157,0.0,0.09960236484784157,18.33681531440157,0.0,0.0,27,7,8
1,10,7,6.456881022283138,16.04245532709861,success,8,6.456881022283138,14.694582155454613,success,,0.999,0.007844399134333322,0.03247194232209927,0.6111111111111112,0.55,0.004782327552976368,0.01770103139072759,8.465213013597616e-05,0.999915347869864,True,11.643072342681455,8.237701133171475,0.0009153478698640249,0.0,0.0009153478698640249,11.643072342681455,0.0,0.0,27,7,8
1,11,7,6.558963942959863,15.431344215987501,success,8,6.558963942959863,14.144582155454613,success,,0.9999,0.007844399134333322,0.03247194232209927,2.2222222222222223,2.0,0.01728093982049783,0.06287995127307017,0.0010866246538657615,0.9989133753461342,False,-33.117650180412355,7.585618212494749,-0.0009866246538657863,0.0009866246538657863,0.0,-22.756854637484246,1.0360795542928112,10.360795542928113,27,7,8
1,12,7,6.756105124306918,17.32023310487639,success,8,6.756105124306918,15.844582155454614,success,,0.999,0.007844399134333322,0.03247194232209927,1.2777777777777777,1.15,0.009973332050790103,0.03665409231660274,0.0003655634336937934,0.9996344365663062,True,10.035700473907886,9.088477031147695,0.0006344365663062401,0.0,0.0006344365663062401,10.035700473907886,0.0,0.0,27,7,8
1,13,7,8.124300805666879,18.09801088265417,success,8,8.124300805666879,16.544582155454613,success,,0.999,0.007844399134333322,0.03247194232209927,0.7777777777777778,0.7,0.00608262480491013,0.022473971275000712,0.00013670073514215707,0.9998632992648578,True,11.27009758413855,8.420281349787734,0.0008632992648578419,0.0,0.0008632992648578419,11.27009758413855,0.0,0.0,27,7,8
1,14,7,8.7443670877623,18.986899771543058,success,8,8.7443670877623,17.344582155454614,success,,0.9,0.007844399134333322,0.03247194232209927,0.8888888888888888,0.8,0.006948545670439465,0.025643040081710252,0.00017818183513667343,0.9998218181648634,True,10.918288266832311,8.600215067692314,0.09982181816486335,0.0,0.09982181816486335,10.918288266832311,0.0,0.0,27,7,8
1,15,7,10.009559501418241,,,8,10.009559501418241,17.694582155454615,success,,0.999,0.007844399134333322,0.03247194232209927,0.3888888888888889,0.35,0.0030459513121530685,0.011300840131337378,3.442180882647914e-05,0.9999655781911735,True,12.880747509675533,7.6850226540363735,0.0009655781911734884,0.0,0.0009655781911734884,12.880747509675533,0.0,0.0,27,7,8
1,16,7,19.230512542169432,19.765911446784873,success,8,19.230512542169432,19.82469590171369,success,,0.99,0.007844399134333322,0.03247194232209927,0.3888888888888889,0.35,0.0030459513121530685,0.011300840131337378,3.442180882647914e-05,0.9999655781911735,True,130.8750759857217,0.535398904615441,0.009965578191173496,0.0,0.009965578191173496,130.8750759857217,0.0,0.0,27,7,8
1,17,7,20.91794822136599,21.995925604257565,success,8,20.91794822136599,22.11828089655565,success,,0.99,0.007844399134333322,0.03247194232209927,0.7777777777777778,0.7,0.00608262480491013,0.022473971275000712,0.00013670073514215707,0.9998632992648578,True,87.19452337247374,1.077977382891575,0.00986329926485785,0.0,0.00986329926485785,87.19452337247374,0.0,0.0,27,7,8
