episode,task_id,Primary,Primary_Start,Primary_End,Primary_Status,Backup,Backup_Start,Backup_End,Backup_Status,Z,Reliability_Requirement,Primary_Effective_Failure_Rate,Backup_Effective_Failure_Rate,Primary_Reliability_Service_Time,Backup_Reliability_Service_Time,Primary_Failure_Probability,Backup_Failure_Probability,Joint_Failure_Probability,Execution_Reliability,Reliability_Satisfied,Task_Reward,Task_Delay,Reliability_Margin,Reliability_Shortfall,Reliability_Excess,Base_Reward,Reliability_Violation_Log10,Reliability_Penalty,action_index,server_j,server_k
1,1,7,1.6201764656955435,2.3488006575384612,success,8,1.6201764656955435,,,,0.99,0.007844399134333322,0.03247194232209927,0.3888888888888889,0.35,0.0030459513121530685,0.011300840131337378,3.442180882647914e-05,0.9999655781911735,True,110.70609298906523,0.7286241918429177,0.009965578191173496,0.0,0.009965578191173496,110.70609298906523,0.0,0.0,27,7,8
1,2,5,1.7087095290090522,3.520851802010728,success,8,1.7087095290090522,3.0445821554546137,success,,0.99,0.0997384214880161,0.03247194232209927,1.5333333333333334,1.15,0.1418121347394099,0.03665409231660274,0.005197995078352838,0.9948020049216472,True,75.4213905748194,1.3358726264455616,0.004802004921647174,0.0,0.004802004921647174,75.4213905748194,0.0,0.0,24,5,8
1,3,4,2.377593882814908,3.1274949368820577,success,6,2.377593882814908,3.1106599439264535,success,,0.9999,0.023915542032146325,0.00911974251322019,0.5,0.4117647058823529,0.011886560992568287,0.0037481461921820025,4.455256832243395e-05,0.9999554474316775,True,110.32249998433609,0.7330660611115456,5.5447431677513315e-05,0.0,5.5447431677513315e-05,110.32249998433609,0.0,0.0,19,4,6
1,5,5,2.9050551229907526,3.943500849962146,success,8,2.9050551229907526,,,,0.999,0.0997384214880161,0.03247194232209927,0.4,0.3,0.039110026839531936,0.00969428718222686,0.0003791438318870229,0.999620856168113,True,89.32754256368149,1.0384457269713931,0.0006208561681130265,0.0,0.0006208561681130265,89.32754256368149,0.0,0.0,24,5,8
1,4,6,2.47429621374289,5.581248179220571,success,8,2.47429621374289,5.494582155454614,success,,0.9,0.00911974251322019,0.03247194232209927,2.4705882352941178,2.1,0.02227919832303358,0.06591802680998061,0.0014686007923626026,0.9985313992076374,True,38.59342446068875,3.020285941711724,0.09853139920763743,0.0,0.09853139920763743,38.59342446068875,0.0,0.0,26,6,8
1,6,7,4.282821150569284,6.8550612842478635,success,8,4.282821150569284,7.944582155454613,success,,0.99,0.007844399134333322,0.03247194232209927,2.388888888888889,2.15,0.018564907065806525,0.06743336912227477,0.0012518942308892584,0.9987481057691108,True,44.79820052207579,2.572240133678579,0.008748105769110781,0.0,0.008748105769110781,44.79820052207579,0.0,0.0,27,7,8
1,7,5,4.528673691967704,7.158206799537204,success,7,4.528673691967704,,,,0.9,0.0997384214880161,0.007844399134333322,2.066666666666667,1.7222222222222223,0.1862695180608412,0.013418950753046877,0.002499541489652204,0.9975004585103477,True,43.91585501139741,2.6295331075695003,0.09750045851034772,0.0,0.09750045851034772,43.91585501139741,0.0,0.0,23,5,7
1,8,6,4.5803528801199445,6.875365826279395,success,8,4.5803528801199445,,,,0.9999,0.00911974251322019,0.03247194232209927,1.2941176470588236,1.1,0.011732649061050817,0.035088736269159655,0.0004116838286418158,0.9995883161713582,False,-13.030676916528492,2.29501294615945,-0.00031168382864177335,0.00031168382864177335,0.0,-6.8850388384783505,0.6145638078050142,6.145638078050142,26,6,8
1,10,4,6.456881022283138,,,5,6.456881022283138,7.891540132870538,success,,0.999,0.023915542032146325,0.0997384214880161,0.7857142857142857,0.7333333333333333,0.018615336903883242,0.070530707635747,0.0013129528847087206,0.9986870471152913,False,-5.4864687489544055,1.4346591105873996,-0.00031295288470867266,0.00031295288470867266,0.0,-4.303977331762199,0.11824914171922066,1.1824914171922065,18,4,5
1,9,1,6.227494860256572,,,6,6.227494860256572,8.287130532161747,success,,0.9,0.10900633711110742,0.00911974251322019,2.4,1.411764705882353,0.23019281845162287,0.012792403245524749,0.0029447193578570298,0.997055280642143,True,54.247012019775504,2.059635671905175,0.09705528064214297,0.0,0.09705528064214297,54.247012019775504,0.0,0.0,4,1,6
