episode,task_id,Primary,Primary_Start,Primary_End,Primary_Status,Backup,Backup_Start,Backup_End,Backup_Status,Z,Reliability_Requirement,Primary_Effective_Failure_Rate,Backup_Effective_Failure_Rate,Primary_Reliability_Service_Time,Backup_Reliability_Service_Time,Primary_Failure_Probability,Backup_Failure_Probability,Joint_Failure_Probability,Execution_Reliability,Reliability_Satisfied,Task_Reward,Task_Delay,Reliability_Margin,Reliability_Shortfall,Reliability_Excess,Base_Reward,Reliability_Violation_Log10,Reliability_Penalty,action_index,server_j,server_k
1,1,4,0.6796768315849359,1.5571605015338568,success,6,0.6796768315849359,2.8177445213064467,success,,0.99,0.017057669259600464,0.007949842713998892,0.5,0.4117647058823529,0.008492567298990793,0.0032681127029358494,2.7754667070369407e-05,0.9999722453329296,True,99.23524753523478,0.8774836699489209,0.009972245332929619,0.0,0.009972245332929619,99.23524753523478,0.0,0.0,19,4,6
1,2,6,0.8937192448573101,2.405979815424094,success,7,0.8937192448573101,2.283020598502425,success,,0.99,0.007949842713998892,0.01164632400147438,1.3529411764705883,1.2777777777777777,0.010698034161276846,0.014771232987412876,0.0001580231551035224,0.9998419768448965,True,73.35816602014219,1.3893013536451149,0.009841976844896516,0.0,0.009841976844896516,73.35816602014219,0.0,0.0,25,6,7
1,3,6,1.1419492540262015,3.2295092271887995,success,7,1.1419492540262015,2.671909487391314,success,,0.9999,0.007949842713998892,0.01164632400147438,0.4117647058823529,0.3888888888888889,0.0032681127029358494,0.004518884976205706,1.476822539384383e-05,0.9999852317746062,True,68.4048502484548,1.5299602333651123,8.523177460617593e-05,0.0,8.523177460617593e-05,68.4048502484548,0.0,0.0,25,6,7
1,4,5,6.70144759183753,10.31233397945724,success,7,6.70144759183753,9.359135480218747,success,,0.9,0.009580878977894837,0.01164632400147438,2.8,2.3333333333333335,0.026469827816003648,0.026808844333940332,0.0007096254934654456,0.9992903745065346,True,43.49281235064614,2.6576878883812167,0.09929037450653455,0.0,0.09929037450653455,43.49281235064614,0.0,0.0,23,5,7
1,5,7,8.980962465855596,9.69246881355208,success,8,8.980962465855596,9.706592950503191,success,,0.999,0.01164632400147438,0.004548021969157674,0.3333333333333333,0.3,0.0038745823608260315,0.0013634762112616056,5.282900877560125e-06,0.9999947170991225,True,112.21200528400792,0.7115063476964849,0.0009947170991224663,0.0,0.0009947170991224663,112.21200528400792,0.0,0.0,27,7,8
1,6,3,10.518717258082383,,,8,10.518717258082383,12.974302666065201,success,,0.99,0.01510353706109265,0.004548021969157674,3.5833333333333335,2.15,0.052682533238897884,0.009730595617114375,0.0005126324270329022,0.9994873675729671,True,46.68936913983368,2.4555854079828183,0.009487367572967087,0.0,0.009487367572967087,46.68936913983368,0.0,0.0,17,3,8
1,7,6,11.329201182899313,13.47436856089421,success,7,11.329201182899313,13.27656998148267,success,,0.9,0.007949842713998892,0.01164632400147438,1.8235294117647058,1.7222222222222223,0.014392199738540275,0.01985774334734128,0.00028579660861160507,0.9997142033913884,True,56.78522843111239,1.9473687985833568,0.09971420339138837,0.0,0.09971420339138837,56.78522843111239,0.0,0.0,25,6,7
1,8,7,13.938627718461985,15.33360817813514,success,8,13.938627718461985,15.32655811421354,success,,0.9999,0.01164632400147438,0.004548021969157674,1.2222222222222223,1.1,0.014133565972184438,0.00499033088383601,7.053117076972572e-05,0.9999294688292303,True,73.40976313277882,1.387930395751555,2.9468829230272497e-05,0.0,2.9468829230272497e-05,73.40976313277882,0.0,0.0,27,7,8
1,9,6,14.647402069623151,16.436003703686726,success,7,14.647402069623151,16.666941511468472,success,,0.9,0.007949842713998892,0.01164632400147438,1.411764705882353,1.3333333333333333,0.01116056100680265,0.015408487554049624,0.00017196736536953018,0.9998280326346305,True,60.753851484865336,1.7886016340635749,0.09982803263463047,0.0,0.09982803263463047,60.753851484865336,0.0,0.0,25,6,7
1,10,7,16.782179177560778,17.62593509699823,success,8,16.782179177560778,17.719920524771346,success,,0.999,0.01164632400147438,0.004548021969157674,0.6111111111111112,0.55,0.007091930726809149,0.0024982861587835897,1.771767237383934e-05,0.9999822823276262,True,101.60800775048706,0.8437559194374522,0.000982282327626205,0.0,0.000982282327626205,101.60800775048706,0.0,0.0,27,7,8
