episode,task_id,Primary,Primary_Start,Primary_End,Primary_Status,Backup,Backup_Start,Backup_End,Backup_Status,Z,Reliability_Requirement,Primary_Effective_Failure_Rate,Backup_Effective_Failure_Rate,Primary_Reliability_Service_Time,Backup_Reliability_Service_Time,Primary_Failure_Probability,Backup_Failure_Probability,Joint_Failure_Probability,Execution_Reliability,Reliability_Satisfied,Task_Reward,Task_Delay,Reliability_Margin,Reliability_Shortfall,Reliability_Excess,Base_Reward,Reliability_Violation_Log10,Reliability_Penalty,action_index,server_j,server_k
1,1,3,1.6831853717739211,,,7,1.6831853717739211,2.411809563616839,success,,0.99,0.026946478448109275,0.005720375602827323,0.5833333333333334,0.3888888888888889,0.01559588385026848,0.002222117944560474,3.465589336496249e-05,0.9999653441066351,True,110.70609298906523,0.7286241918429177,0.009965344106635077,0.0,0.009965344106635077,110.70609298906523,0.0,0.0,16,3,7
1,2,3,2.721007607721744,4.840444412329024,success,8,2.721007607721744,4.056880234167306,success,,0.99,0.026946478448109275,0.0031507618905107643,1.9166666666666667,1.15,0.05033635694677297,0.003616819667924496,0.0001820575258167563,0.9998179424741832,True,75.4213905748194,1.3358726264455614,0.009817942474183217,0.0,0.009817942474183217,75.4213905748194,0.0,0.0,17,3,8
1,3,4,2.8660485059924317,3.6159495600595815,success,7,2.8660485059924317,3.479848343541755,success,,0.9999,0.0200335392178117,0.005720375602827323,0.5,0.3888888888888889,0.0099667688601312,0.002222117944560474,2.214733593338408e-05,0.9999778526640666,True,121.75951421149328,0.6137998375493234,7.785266406656888e-05,0.0,7.785266406656888e-05,121.75951421149328,0.0,0.0,20,4,7
1,4,2,5.420108887502186,9.670763445747848,success,8,5.420108887502186,8.060699812581992,success,,0.9,0.013265417814686075,0.0031507618905107643,3.8181818181818183,2.1,0.04938846184033385,0.006594758471193832,0.000325704977100775,0.9996742950228992,True,43.74889149233469,2.640590925079806,0.09967429502289915,0.0,0.09967429502289915,43.74889149233469,0.0,0.0,12,2,8
1,5,5,7.411764663284912,8.450210390256306,success,6,7.411764663284912,8.129531969453438,success,,0.999,0.019855579242725904,0.007449204465060486,0.4,0.35294117647058826,0.007910775507462203,0.002625677849706839,2.0771148023946885e-05,0.9999792288519761,True,111.65604028528527,0.7177673061685264,0.0009792288519760994,0.0,0.0009792288519760994,111.65604028528527,0.0,0.0,22,5,6
1,6,4,13.200424154431301,16.475576331181752,success,7,13.200424154431301,15.772664288109882,success,,0.99,0.0200335392178117,0.005720375602827323,3.0714285714285716,2.388888888888889,0.0596767545952261,0.01357239480122537,0.000809956473822249,0.9991900435261778,True,44.79820052207577,2.57224013367858,0.009190043526177805,0.0,0.009190043526177805,44.79820052207577,0.0,0.0,20,4,7
1,7,1,17.851830479693074,21.45215620494004,success,6,17.851830479693074,19.996997857687973,success,,0.9,0.02337444776250945,0.007449204465060486,3.1,1.8235294117647058,0.06989778294594973,0.013491999370499845,0.0009430608435060886,0.999056939156494,True,52.44330310469378,2.1451673779948983,0.09905693915649394,0.0,0.09905693915649394,52.44330310469378,0.0,0.0,4,1,6
1,8,7,24.4031331996675,25.798113659340657,success,8,24.4031331996675,25.791063595419057,success,,0.9999,0.005720375602827323,0.0031507618905107643,1.2222222222222223,1.1,0.006967186015396987,0.003459838995384336,2.4105341864166906e-05,0.9999758946581359,True,73.40976313277876,1.3879303957515567,7.58946581358444e-05,0.0,7.58946581358444e-05,73.40976313277876,0.0,0.0,27,7,8
1,9,4,26.717645709811595,28.725026812682707,success,8,26.717645709811595,28.35728879268969,success,,0.9,0.0200335392178117,0.0031507618905107643,1.7142857142857142,1.2,0.033760175532100416,0.0037737756119765173,0.00012740332707908688,0.9998725966729209,True,64.95604643935854,1.639643082878095,0.09987259667292092,0.0,0.09987259667292092,64.95604643935854,0.0,0.0,21,4,8
1,10,3,27.506432941467637,28.846090168727653,success,4,27.506432941467637,29.51074109839699,success,,0.999,0.026946478448109275,0.0200335392178117,0.9166666666666666,0.7857142857142857,0.02439836678283031,0.01561740156893809,0.0003810390916737011,0.9996189609083262,True,75.27161088486892,1.339657227260016,0.0006189609083262493,0.0,0.0006189609083262493,75.27161088486892,0.0,0.0,13,3,4
1,11,7,32.024805710974896,,,8,32.024805710974896,34.23051071064798,success,,0.9999,0.005720375602827323,0.0031507618905107643,2.2222222222222223,2.0,0.012631490277433434,0.00628171081916874,7.934736913797835e-05,0.999920652630862,True,51.22856342993059,2.205704999673081,2.0652630862039167e-05,0.0,2.0652630862039167e-05,51.22856342993059,0.0,0.0,27,7,8
1,12,7,34.36455263620196,35.960098331891665,success,8,34.36455263620196,36.04416583272184,success,,0.999,0.005720375602827323,0.0031507618905107643,1.2777777777777777,1.15,0.0072827203568774585,0.003616819667924496,2.6340286222748497e-05,0.9999736597137773,True,66.30324602647802,1.595545695689708,0.0009736597137772751,0.0,0.0009736597137772751,66.30324602647802,0.0,0.0,27,7,8
1,13,4,35.70695926130652,36.93890796703283,success,6,35.70695926130652,36.82870843757649,success,,0.999,0.0200335392178117,0.007449204465060486,1.0,0.8235294117647058,0.01983420123875112,0.006115860492923583,0.00012130320776477396,0.9998786967922352,True,84.94860548034605,1.1217491762699652,0.0008786967922351785,0.0,0.0008786967922351785,84.94860548034605,0.0,0.0,19,4,6
1,14,4,37.54115563902826,38.81876423377793,success,8,37.54115563902826,38.54328281686704,success,,0.9,0.0200335392178117,0.0031507618905107643,1.1428571428571428,0.8,0.022635360955079124,0.0025174354436742867,5.698305994867724e-05,0.9999430169400513,True,91.3821821640578,1.00212717783878,0.09994301694005125,0.0,0.09994301694005125,91.3821821640578,0.0,0.0,21,4,8
1,15,7,38.499492587199384,38.99317665799349,success,8,38.499492587199384,39.02415122370808,success,,0.999,0.005720375602827323,0.0031507618905107643,0.3888888888888889,0.35,0.002222117944560474,0.0011021588379734827,2.449126931616796e-06,0.9999975508730684,True,136.40920097416813,0.49368407079410304,0.000997550873068409,0.0,0.000997550873068409,136.40920097416813,0.0,0.0,27,7,8
1,16,1,39.462216382636754,40.48779419536243,success,8,39.462216382636754,40.056399742181014,success,,0.99,0.02337444776250945,0.0031507618905107643,0.7,0.35,0.016228981153213404,0.0011021588379734827,1.7886915009319237e-05,0.9999821130849906,True,123.90199166176087,0.5941833595442603,0.00998211308499064,0.0,0.00998211308499064,123.90199166176087,0.0,0.0,6,1,8
1,17,4,45.44951965854264,46.78307477533575,success,7,45.44951965854264,46.527497041434216,success,,0.99,0.0200335392178117,0.005720375602827323,1.0,0.7777777777777778,0.01983420123875112,0.004439298080961411,8.804993149659028e-05,0.9999119500685034,True,87.19452337247374,1.077977382891575,0.009911950068503428,0.0,0.009911950068503428,87.19452337247374,0.0,0.0,20,4,7
1,18,1,45.83565534750506,50.364861239103575,success,7,45.83565534750506,48.58305259698977,success,,0.9,0.02337444776250945,0.005720375602827323,3.7,2.0555555555555554,0.08285111296039817,0.011689688271334405,0.0009685036834401684,0.9990314963165599,True,42.1889782973501,2.747397249484713,0.09903149631655983,0.0,0.09903149631655983,42.1889782973501,0.0,0.0,5,1,7
1,19,5,46.295598151997794,50.10457230279176,success,6,46.295598151997794,49.40492791883804,success,,0.9,0.019855579242725904,0.007449204465060486,3.0,2.6470588235294117,0.05782734696941389,0.01952534467750284,0.0011290988813633554,0.9988709011186366,True,37.527051105457865,3.109329766840247,0.09887090111863661,0.0,0.09887090111863661,37.527051105457865,0.0,0.0,22,5,6
1,20,5,47.912625523952194,,,8,47.912625523952194,49.22659708504792,success,,0.9999,0.019855579242725904,0.0031507618905107643,1.2666666666666666,0.95,0.024836763916983817,0.002988748567872096,7.423084258746273e-05,0.9999257691574125,True,76.29947763100759,1.3139715610957268,2.576915741248076e-05,0.0,2.576915741248076e-05,76.29947763100759,0.0,0.0,24,5,8
